SubjectArea,Subject,Band,ContentCode_V2,ContentCode_V1,ContentDescription_V1,ChangeType,Comment
English,English as an Additional Language,Level C1,VC2EALC1L05,VCEALL557,Comprehend and produce short spoken text types,Revised,Revised to provide clearer guidance to teachers.
English,English as an Additional Language,Level C1,VC2EALC1L06,VCEALL558,Sequence events chronologically using time markers,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1L07,VCEALL561,"Attempt different verb forms, with some consistency",Revised,Revised to replace ‘attempt’ with ‘use’.
English,English as an Additional Language,Level C1,VC2EALC1L08,VCEALL562,Use a small range of common descriptive language,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1L09,VCEALL563,"Identify key vocabulary and ideas from short, familiar spoken texts, supported by context",Revised,Revised to replace ‘identify’ with ‘recognise and use’.
English,English as an Additional Language,Level C1,VC2EALC1L10,,,New,New content description. Added to provide specificity at this level.
English,English as an Additional Language,Level C1,VC2EALC1L11,VCEALL565,Speak with greater confidence and fluency,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C1,VC2EALC1L12,,,New,New content description. Added to strengthen the representation of plurilingualism in Version 2.0.
English,English as an Additional Language,Level C1,VC2EALC1L13,VCEALA554,Check understanding of classroom English by asking for clarification from other home language speakers,Refined,Refined to improve clarity.
English,English as an Additional Language,Level C1,VC2EALC1L14,VCEALA555,Use home language to formulate speech in English and communicate ideas,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level C1,VC2EALC1L14,VCEALA556,Transfer knowledge from home language to English learning,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level C1,VC2EALC1L15,,,New,New content description. Added to support the new focus on listening and speaking in Version 2.0.
English,English as an Additional Language,Level C1,VC2EALC1R01,VCEALC567,Attempt to read familiar and unfamiliar texts with fluency,Revised,Revised for clarity and to include ‘with teacher support’.
English,English as an Additional Language,Level C1,VC2EALC1R02,VCEALC570,Read with understanding a range of simple texts based on predictable language structures and vocabulary,Revised,Revised to replace ‘read with understanding’ with ‘extract specific information from’ and to include ‘with teacher support’.
English,English as an Additional Language,Level C1,VC2EALC1R03,VCEALC568,"Extract specific information from simple charts, tables or maps",Revised,Revised to include ‘with teacher support’.
English,English as an Additional Language,Level C1,VC2EALC1R04,VCEALL584,Use contextual cues to work out the literal meaning of unknown words in a simple text,Moved,Revised to replace ‘unknown’ with ‘unfamiliar’ and to include ‘with teacher support’. Moved from Version 1.0 sub-strand ‘Linguistic structures and features’.
English,English as an Additional Language,Level C1,VC2EALC1R05,VCEALL577,Use organisational and visual elements to suggest the content of a text,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1R06,VCEALL579,Identify what is being referred to by simple cohesive devices in a simple informative text,Revised,Revised to remove ‘informative’ and to refer to texts more broadly.
English,English as an Additional Language,Level C1,VC2EALC1R07,VCEALL580,Demonstrate awareness of basic sentence and question patterns,Revised,Revised to replace ‘demonstrate awareness of’ with ‘recognise’.
English,English as an Additional Language,Level C1,VC2EALC1R08,VCEALL581,Recognise and follow common imperatives,Revised,Revised to remove ‘and follow’.
English,English as an Additional Language,Level C1,VC2EALC1R09,VCEALL582,Understand simple descriptive language within sentences,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1R10,VCEALL583,"Recognise words for everyday items and actions, and topic-specific vocabulary that has been taught",Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1R11,VCEALL585,Pronounce a range of words comprehensibly based on knowledge of vocabulary and letter–sound relationships,Revised,Revised to include ‘when reading aloud’ and to replace ‘letter–sound relationships’ with ‘phoneme–grapheme correspondences’ to be consistent with the language used in English Version 2.0.
English,English as an Additional Language,Level C1,VC2EALC1R12,VCEALL586,Understand simple punctuation when reading,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1R13,VCEALA575,Compare or contrast texts in English to texts in other languages,Revised,Revised to replace ‘compare and contrast’ with ‘identify differences’ and refer to home language(s).
English,English as an Additional Language,Level C1,VC2EALC1R14,VCEALA574,Select suitable books to read,Revised,Revised to include ‘with teacher support’.
English,English as an Additional Language,Level C1,VC2EALC1R15,VCEALA576,Refer to a simple bilingual dictionary or request help from peers or school staff who speak the same home language to find the meaning of unfamiliar words,Refined,Refined to refer to home language resources more broadly.
English,English as an Additional Language,Level C1,VC2EALC1R16,,,New,New content description. Added to provide more listening opportunities for students.
English,English as an Additional Language,Level C1,VC2EALC1W01,VCEALC589,"Write short, simple texts for varied social purposes",Revised,Revised to include ‘with teacher support’.
English,English as an Additional Language,Level C1,VC2EALC1W02,VCEALC590,"Write short factual texts on familiar content, consisting of simple sentences or statements approximating sentences",Revised,Revised to replace ‘factual texts’ with ‘information texts’.
English,English as an Additional Language,Level C1,VC2EALC1W03,VCEALC591,Write to communicate personal ideas,Revised,Revised to include ‘with teacher support.’
English,English as an Additional Language,Level C1,VC2EALC1W04,VCEALC588,Label images using vocabulary learnt or practised in class,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1W05,VCEALL597,Show some organisation of subject matter and attempt the structure of a specified text,Revised,Revised to remove ‘some’.
English,English as an Additional Language,Level C1,VC2EALC1W06,VCEALL599,Use simple cohesive devices to structure writing,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1W07,VCEALL601,"Use single clauses, or use simple coordinating and subordinating conjunctions to combine clauses",Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1W08,VCEALL602,Experiment with different tenses and use some common irregular past tense verbs correctly,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1W09,VCEALL603,Use basic qualifiers and quantifiers to express a range of meaning,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1W10,VCEALL605,Incorporate introduced subject-specific vocabulary into simple sentences,Refined,Refined for clarity.
English,English as an Additional Language,Level C1,VC2EALC1W11,VCEALL606,Use grapho-phonic knowledge to attempt to spell unknown words,Revised,Revised to replace ‘unknown’ with ‘unfamiliar’.
English,English as an Additional Language,Level C1,VC2EALC1W12,VCEALL607,Use common punctuation with some consistency,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1W13,VCEALA592,Use the features of simple text types appropriately,Revised,No change.
English,English as an Additional Language,Level C1,VC2EALC1W14,VCEALA594,"Redraft text with support, incorporating corrections and suggestions",Revised,Revised to replace ‘redraft’ with ‘revise and edit’.
English,English as an Additional Language,Level C1,VC2EALC1W15,VCEALA595,"Refer to a bilingual dictionary, class lists or previous work to record and find or check words and their meanings",Refined,Refined to refer to home language resources more broadly.
English,English as an Additional Language,Level C1,VC2EALC1W16,VCEALA593,Participate in shared or modelled writing activities,Refined,Refined for clarity.
English,English as an Additional Language,Level C2,,VCEALA617,Interact effectively with some confidence with a range of interlocutors,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALA618,Employ a range of non-verbal strategies to manage interactions,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALA638,"Identify and discuss the purpose, audience and context of particular texts",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALA657,Reflect on own writing through class discussion,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALC609,Provide information or assistance when requested in classroom interactions,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALC610,Negotiate interactions with reliance on an attentive conversation partner,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALC611,Participate in common school routines,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALC615,Express simple opinions and describe feelings,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALC632,Employ a repertoire of strategies to read familiar and simple factual and fictional texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALC635,"Read long, complex texts with support from the teacher",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALC636,"Respond to creative texts, showing a developing understanding of key events, characters and issues",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALC637,Use basic features of a website appropriately,Removed,Removed because this skill is taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level C2,,VCEALC652,Present information in a variety of forms,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL623,Use simple time and sequence markers to connect ideas in speech,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL625,Use subject–verb–object pronoun pattern correctly,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL629,Use topic-related compound words to extend vocabulary,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL643,Interpret the way information is organised in texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL646,Identify some basic language features of texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL649,"Use syntactic, logical and cultural cues to work out the meaning of unknown words in a text",Removed,Removed because of wordiness.
English,English as an Additional Language,Level C2,,VCEALL651,Self-correct pronunciation when reading aloud,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL662,"Organise the content of a topic at paragraph level, with teacher guidance, to reflect given or new information",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL664,Use mostly standard word order,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL669,Use modelled subject-specific vocabulary appropriately,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C2,,VCEALL672,Develop a small range of skills to create and navigate simple digital texts,Removed,Removed because this skill is taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level C2,VC2EALC2L01,VCEALC612,Understand the gist of context-reduced spoken texts,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C2,VC2EALC2L02,VCEALC613,"Extract specific information from spoken or visual texts, using guide questions from the teacher",Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2L03,,,New,New content description. Added to strengthen opportunities for listening and speaking.
English,English as an Additional Language,Level C2,VC2EALC2L04,VCEALC616,"Present a short, prepared formal talk on a researched topic, using notes and props",Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2L05,VCEALL622,Use a small variety of text types for curriculum areas,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C2,VC2EALC2L06,VCEALL624,Use a range of cohesive devices to link ideas,Revised,Revised to add ‘simple’ and replace ‘link ideas’ with ‘connect ideas in speech’.
English,English as an Additional Language,Level C2,VC2EALC2L07,VCEALL626,Use a range of verb forms with increasing accuracy,Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2L08,VCEALL627,Use simple descriptive phrases,Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2L09,VCEALL628,Use familiar vocabulary to convey shades of meaning,Revised,Revised to replace ‘shades of meaning’ with ‘nuance’.
English,English as an Additional Language,Level C2,VC2EALC2L10,VCEALL630,Use pronunciation and some non-verbal features to support communication,Refined,Refined for clarity.
English,English as an Additional Language,Level C2,VC2EALC2L11,,,New,New content description. Added to provide specificity.
English,English as an Additional Language,Level C2,VC2EALC2L12,,,New,New content description. Added to support plurilingualism in Version 2.0.
English,English as an Additional Language,Level C2,VC2EALC2L13,VCEALL631,Self-correct and improve aspects of pronunciation that impede communication,Moved,Revised and moved from Version 1.0 sub-strand ‘Linguistic structures and features’.
English,English as an Additional Language,Level C2,VC2EALC2L14,VCEALA619,Ask for the translation of specific words from other home language speakers,Revised,Combined 3 content descriptions to form one and revised to refer to home language resources more broadly.
English,English as an Additional Language,Level C2,VC2EALC2L14,VCEALA620,Use home language resources to support use of English,Revised,Combined 3 content descriptions to form one and revised to refer to home language resources more broadly.
English,English as an Additional Language,Level C2,VC2EALC2L14,VCEALA621,Transfer academic and communication skills from home language to English,Revised,Combined 3 content descriptions to form one and revised to refer to home language resources more broadly.
English,English as an Additional Language,Level C2,VC2EALC2L15,VCEALC614,Interact with peers in routine pair or group work activities,Moved,Moved from Version 1.0 sub-strand ‘Communication’.
English,English as an Additional Language,Level C2,VC2EALC2R01,VCEALC634,Locate specific information in fictional and factual texts using guide questions,Refined,Refined and added ‘with teacher support’.
English,English as an Additional Language,Level C2,VC2EALC2R02,,,New,New content description. Added recognise the increasing importance of engaging with digital texts.
English,English as an Additional Language,Level C2,VC2EALC2R03,VCEALC633,"Locate specific information from subject-based diagrams, graphs and charts",Revised,Revised to include ‘with teacher support’.
English,English as an Additional Language,Level C2,VC2EALC2R04,,,New,New content description. Added to provide specificity around predicting meaning.
English,English as an Additional Language,Level C2,VC2EALC2R05,VCEALL642,Identify different forms of texts,Refined,Refined for clarity.
English,English as an Additional Language,Level C2,VC2EALC2R06,VCEALL644,Show awareness of how cohesive devices organise ideas,Revised,Revised to replace ‘show awareness of’ with ‘understand’.
English,English as an Additional Language,Level C2,VC2EALC2R07,VCEALL645,Read texts that contain compound and complex sentences of two or three clauses,Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2R08,,,New,New content description. Added to focus on a key skill.
English,English as an Additional Language,Level C2,VC2EALC2R09,VCEALL647,Read and understand sentences containing a small range of descriptive language,Refined,Refined for clarity.
English,English as an Additional Language,Level C2,VC2EALC2R10,VCEALL648,Recognise common vocabulary and learnt topic-specific vocabulary from different curriculum areas,Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2R11,,,New,New content description. Added to be consistent with the language used in English Version 2.0.
English,English as an Additional Language,Level C2,VC2EALC2R12,VCEALL650,Understand the function of punctuation marks,Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2R13,VCEALA640,Show awareness of differences in text formats in English compared to home language,Refined,Refined for clarity.
English,English as an Additional Language,Level C2,VC2EALC2R14,VCEALA639,Choose accessible yet challenging texts to read and enjoy,Revised,Revised to replace ‘choose’ with ‘select and read’ and to include ‘with teacher support’.
English,English as an Additional Language,Level C2,VC2EALC2R15,VCEALA641,Check and/or confirm the meaning of unfamiliar words using a bilingual dictionary,Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level C2,VC2EALC2R16,,,New,New content description. Added to support new focus on collaboration.
English,English as an Additional Language,Level C2,VC2EALC2W01,VCEALC653,Write texts for social purposes,Revised,Revised to include ‘narrow range’ and to include ‘with teacher support’.
English,English as an Additional Language,Level C2,VC2EALC2W02,VCEALC654,"Write information texts for general school use, based on modelled language",Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2W03,VCEALC655,"Write some creative or personal texts, experimenting with known English",Refined,Refined for clarity and specificity.
English,English as an Additional Language,Level C2,VC2EALC2W04,,,New,New content description. Added to recognise the increasing importance of visual texts and the roles they play in reading.
English,English as an Additional Language,Level C2,VC2EALC2W05,VCEALL661,Organise information and write according to the structure of a specified text,Revised,Revised to include ‘to reflect given or new information’.
English,English as an Additional Language,Level C2,VC2EALC2W06,VCEALL663,Link ideas using a range of basic cohesive devices,Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2W07,VCEALL665,Develop writing through the use of compound and complex sentences,Refined,Refined for clarity.
English,English as an Additional Language,Level C2,VC2EALC2W08,VCEALL666,Write using a range of tenses with varied accuracy,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C2,VC2EALC2W09,VCEALL667,Use adverbials to provide simple detail,Revised,Revised to include ‘prepositions’.
English,English as an Additional Language,Level C2,VC2EALC2W10,VCEALL668,Use a varied and appropriate vocabulary,Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2W11,VCEALL670,Spell most commonly encountered words correctly,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C2,VC2EALC2W12,VCEALL671,Use a range of punctuation marks consistently and correctly,Revised,No change.
English,English as an Additional Language,Level C2,VC2EALC2W13,VCEALA656,"Use appropriate forms of text for purpose and audience, with guidance",Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C2,VC2EALC2W14,VCEALA658,"Revise text at the word, sentence or whole-text level, based on teacher or peer feedback",Revised,Revised to include editing.
English,English as an Additional Language,Level C2,VC2EALC2W15,VCEALA659,Access new words from bilingual dictionaries or word lists,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C2,VC2EALC2W15,VCEALA660,Attempt to communicate more complex ideas by drawing on a bilingual dictionary or other home language resources,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C2,VC2EALC2W16,,,New,New content description. Added to support new focus on collaboration.
English,English as an Additional Language,Level C3,,VCEALA681,Adapt speech in common classroom interactions so it is appropriate to the particular context and audience,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALA682,Develop non-verbal communication skills,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALA702,Understand the relationship between text structures and social purposes of text types studied in class,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALA722,Demonstrate the development of metalanguage appropriate to the content and task,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALC678,Contribute to effective group work,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALC679,Use available English repertoire to discuss and justify a point of view on a familiar topic,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALC696,Interpret and respond to accessible texts from across the curriculum,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALC699,"Read with understanding texts on familiar topics, with some visual support",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALC700,"Respond to imaginative texts, showing an understanding of key events, characters and issues",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALC701,"Interpret the various icons, menu items and links on an accessible website",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALL689,Construct a range of sentence types,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALL695,Identify specific pronunciation problems that need attention,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALL707,Outline the role of specific features of a text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALL725,Use a range of cohesive devices to connect ideas in text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALL726,"Use basic knowledge of grammatical features at the sentence level to argue, persuade, describe, classify, explain or instruct",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C3,,VCEALL734,"Create, edit and navigate simple digital texts",Removed,Removed because this skill is taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level C3,VC2EALC3L01,VCEALC676,"Interpret the main idea in texts, with some support",Revised,Revised to improve clarity.
English,English as an Additional Language,Level C3,VC2EALC3L02,VCEALC677,"Listen for specific information, using question, preview and prediction strategies",Revised,Revised to improve clarity and include ‘contextual support’.
English,English as an Additional Language,Level C3,VC2EALC3L03,VCEALC673,Participate in conversations with a small range of speakers,Refined,Combined and refined 3 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3L03,VCEALC674,Negotiate with peers and teachers in familiar informal and formal classroom situations,Refined,Combined and refined 3 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3L03,VCEALC675,Participate in a range of school routines in mainstream classrooms,Refined,Combined and refined 3 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3L04,VCEALC680,"Prepare and deliver an oral presentation, after modelling and support",Revised,Revised to improve clarity and include ‘contextual support’.
English,English as an Additional Language,Level C3,VC2EALC3L05,VCEALL686,Produce a range of coherent texts appropriate for audience and purpose,Revised,Revised to specify ‘spoken texts’.
English,English as an Additional Language,Level C3,VC2EALC3L06,VCEALL687,Use time signals to link extended speech,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3L06,VCEALL688,Use a range of cohesive devices to extend speech,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3L07,VCEALL690,Use basic and some complex verb forms accurately,Refined,Refined for clarity.
English,English as an Additional Language,Level C3,VC2EALC3L08,VCEALL691,Use longer descriptive phrase,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3L09,VCEALL692,Comprehend familiar and specific curriculum area vocabulary in a spoken or digital text,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3L09,VCEALL693,"Use specific curriculum area language, including technical terms",Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3L10,VCEALL694,Use pronunciation and non-verbal features to support communication,Refined,Refined for clarity.
English,English as an Additional Language,Level C3,VC2EALC3L11,,,New,New content description. Added to support the ‘speaking’ aspect of Version 2.0 as well as providing specificity for teachers.
English,English as an Additional Language,Level C3,VC2EALC3L12,VCEALA685,Talk about cultural differences related to communication,Revised,Revised to specify ‘spoken communication’.
English,English as an Additional Language,Level C3,VC2EALC3L13,,,New,New content description. Added to strengthen representation of cultural strategies used to support the learning of English.
English,English as an Additional Language,Level C3,VC2EALC3L14,VCEALA683,Explain the home language meaning of unfamiliar English words and phrases to home language peers,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3L14,VCEALA684,Clarify in home language to check understanding,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3L15,,,New,New content description. Added to support new focus on collaboration.
English,English as an Additional Language,Level C3,VC2EALC3R01,VCEALC698,Skim a text for general meaning and scan to find detailed information,Revised,Content description (VCEALC698) from Version 1.0 has been broken into 2 content descriptions.
English,English as an Additional Language,Level C3,VC2EALC3R02,VCEALC698,Skim a text for general meaning and scan to find detailed information,Revised,Content description (VCEALC698) from Version 1.0 has been broken into 2 content descriptions.
English,English as an Additional Language,Level C3,VC2EALC3R03,VCEALC697,"Extract information from a range of visual representations, including tables, graphs and diagrams",Revised,Revised to include ‘with some teacher support’.
English,English as an Additional Language,Level C3,VC2EALC3R04,,,New,New content description. Added to provide opportunity to target a key skill.
English,English as an Additional Language,Level C3,VC2EALC3R05,VCEALL706,Compare the structures of different texts,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3R06,VCEALL708,Identify the role of cohesive markers in a text,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3R07,VCEALL709,Read texts with a range of sentence types,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C3,VC2EALC3R08,VCEALL710,"Identify agent, action and consequence in sentences using passive voice",Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3R09,VCEALL711,Read and understand sentences containing a broad range of descriptive language,Revised,Revised to replace ‘broad range’ with ‘wide range’.
English,English as an Additional Language,Level C3,VC2EALC3R10,VCEALL712,Identify thematic groupings of words in a text,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3R11,VCEALL713,Use contextual cues to infer the meaning of unknown words,Revised,Revised to improve clarity.
English,English as an Additional Language,Level C3,VC2EALC3R12,,,New,New content description. Added to increase focus on developing senior secondary writing skills.
English,English as an Additional Language,Level C3,VC2EALC3R13,VCEALA704,Respond to different cultural attitudes that are exemplified in stories,Revised,Revised to replace ‘attitudes’ with ‘values’ and ‘stories’ with ‘texts’.
English,English as an Additional Language,Level C3,VC2EALC3R14,VCEALA703,"Experiment with reading long, complex texts with support from the teacher",Refined,Refined for clarity.
English,English as an Additional Language,Level C3,VC2EALC3R15,VCEALA705,Refer to a bilingual dictionary to check and extend vocabulary,Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level C3,VC2EALC3R16,,,New,New content description. Added to support new focus on collaboration and to validate student’s own experiences.
English,English as an Additional Language,Level C3,VC2EALC3W01,VCEALC715,Write an argument or discussion,Revised,Revised to include ‘simple’.
English,English as an Additional Language,Level C3,VC2EALC3W02,VCEALC716,"Write factual texts showing an awareness of appropriate text structure, purpose and organisation of ideas",Revised,Revised to replace ‘factual texts’ with ‘information texts’.
English,English as an Additional Language,Level C3,VC2EALC3W03,VCEALC717,Write personal and imaginative texts showing an awareness of elements such as text structure or storyline and character,Refined,Refined to target a key form of text.
English,English as an Additional Language,Level C3,VC2EALC3W04,VCEALC714,Use visual stimuli to convey information,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3W05,VCEALL723,Plan and sequence information for a specified text,Revised,Revised to include ‘using a model text’.
English,English as an Additional Language,Level C3,VC2EALC3W06,VCEALL724,Write cohesive texts for a range of purposes,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3W07,VCEALL727,Construct extended sentences using simple relative clauses and a range of common conjunctions,Revised,Revised to include ‘appropriate’.
English,English as an Additional Language,Level C3,VC2EALC3W08,VCEALL728,Use verb forms appropriate to text type,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3W09,VCEALL729,Use a range of expressions to qualify opinions,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3W10,VCEALL730,"Use vocabulary to create nuance, mood and feeling",Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3W10,VCEALL731,Use a growing range of simple vocabulary,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3W11,VCEALL732,Employ a range of strategies to spell words with increasing accuracy,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3W12,VCEALL733,"Use punctuation marks to create effects in writing, such as pauses and emphasis",Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3W13,VCEALA718,Understand how the purpose and audience of a text can influence content and form,Revised,No change.
English,English as an Additional Language,Level C3,VC2EALC3W14,VCEALA719,Plan and draft text with support from peers and teacher,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3W14,VCEALA720,Revise text and proofread for accuracy of expression,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C3,VC2EALC3W15,VCEALA721,Use home language resources such as bilingual dictionaries to improve range and clarity of expression,Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level C3,VC2EALC3W16,,,New,New content description. Added to support new focus on collaboration.
English,English as an Additional Language,Level C4,,VCEALA743,Shift between using formal and informal registers in response to purpose and context,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALA744,Apply non-verbal communication skills purposefully,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALA745,Discuss a point of language,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALA764,"Analyse and interpret language choices and organisation of particular text types in relation to their purpose, audience and context",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALA767,"Compare connotations of synonyms and antonyms in English and home language, referring to a dictionary or thesaurus in each language",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALA784,"Plan writing, cooperate, and edit texts with a group, using home language",Removed,Removed to reduce repetition (see VC2EALC4W15).
English,English as an Additional Language,Level C4,,VCEALC737,Use available repertoire of spoken English to participate effectively in a mainstream classroom,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALC740,Contribute to and manage effective group work,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALC741,Justify a point of view to peers with increasing confidence,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALC758,Read independently a wide range of accessible texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALC760,"Summarise the nature and content of a text, including making evaluative comments",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALC761,Adjust reading style to match the purpose for reading a text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALC763,Understand most symbols and changes of font style and how they contribute to or change the meanings in a text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALL754,Use existing vocabulary knowledge to determine the meaning of new words,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALL757,Self-correct and improve aspects of pronunciation that impede communication,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALL775,Use contextual cues to interpret difficult words,Removed,Removed to reduce repetition.
